,0
1011,Streptococcus_pyogenes
1012,Enterococcus_hirae
1013,Escherichia_fergusonii
1014,Bacteroides_fragilis
1015,Escherichia_coli
1016,Salmonella_enterica
1017,Streptococcus_pyogenes
1018,Streptococcus_pyogenes
1019,Bacteroides_fragilis
1020,Enterococcus_hirae
1021,Bacteroides_fragilis
1022,Streptococcus_pyogenes
1023,Staphylococcus_aureus
1024,Streptococcus_pneumoniae
1025,Staphylococcus_aureus
1026,Enterococcus_hirae
1027,Escherichia_coli
1028,Escherichia_coli
1029,Streptococcus_pyogenes
1030,Streptococcus_pneumoniae
1031,Streptococcus_pneumoniae
1032,Streptococcus_pyogenes
1033,Salmonella_enterica
1034,Escherichia_coli
1035,Streptococcus_pneumoniae
1036,Streptococcus_pneumoniae
1037,Escherichia_coli
1038,Bacteroides_fragilis
1039,Streptococcus_pyogenes
1040,Enterococcus_hirae
1041,Bacteroides_fragilis
1042,Streptococcus_pyogenes
1043,Streptococcus_pneumoniae
1044,Streptococcus_pneumoniae
1045,Escherichia_fergusonii
1046,Streptococcus_pyogenes
1047,Streptococcus_pyogenes
1048,Escherichia_coli
1049,Streptococcus_pneumoniae
1050,Enterococcus_hirae
1051,Escherichia_fergusonii
1052,Bacteroides_fragilis
1053,Streptococcus_pneumoniae
1054,Klebsiella_pneumoniae
1055,Escherichia_fergusonii
1056,Salmonella_enterica
1057,Enterococcus_hirae
1058,Bacteroides_fragilis
1059,Bacteroides_fragilis
1060,Streptococcus_pyogenes
1061,Streptococcus_pyogenes
1062,Escherichia_coli
1063,Escherichia_fergusonii
1064,Streptococcus_pyogenes
1065,Escherichia_fergusonii
1066,Escherichia_coli
1067,Bacteroides_fragilis
1068,Escherichia_coli
1069,Escherichia_fergusonii
1070,Escherichia_coli
1071,Staphylococcus_aureus
1072,Enterococcus_hirae
1073,Streptococcus_pneumoniae
1074,Streptococcus_pneumoniae
1075,Escherichia_coli
1076,Escherichia_coli
1077,Enterococcus_hirae
1078,Salmonella_enterica
1079,Enterococcus_hirae
1080,Streptococcus_pyogenes
1081,Klebsiella_pneumoniae
1082,Salmonella_enterica
1083,Enterococcus_hirae
1084,Staphylococcus_aureus
1085,Streptococcus_pneumoniae
1086,Escherichia_fergusonii
1087,Escherichia_coli
1088,Bacteroides_fragilis
1089,Escherichia_fergusonii
1090,Enterococcus_hirae
1091,Streptococcus_pyogenes
1092,Escherichia_fergusonii
1093,Staphylococcus_aureus
1094,Streptococcus_pneumoniae
1095,Bacteroides_fragilis
1096,Staphylococcus_aureus
1097,Escherichia_coli
1098,Staphylococcus_aureus
1099,Escherichia_coli
1100,Streptococcus_pneumoniae
1101,Campylobacter_jejuni
1102,Salmonella_enterica
1103,Campylobacter_jejuni
1104,Bacteroides_fragilis
1105,Streptococcus_pneumoniae
1106,Salmonella_enterica
1107,Streptococcus_pyogenes
1108,Streptococcus_pyogenes
1109,Staphylococcus_aureus
1110,Escherichia_fergusonii
1111,Staphylococcus_aureus
1112,Bacteroides_fragilis
1113,Staphylococcus_aureus
1114,Salmonella_enterica
1115,Campylobacter_jejuni
1116,Salmonella_enterica
1117,Escherichia_fergusonii
1118,Escherichia_fergusonii
1119,Enterococcus_hirae
1120,Salmonella_enterica
1121,Streptococcus_pneumoniae
1122,Escherichia_fergusonii
1123,Streptococcus_pyogenes
1124,Escherichia_fergusonii
1125,Escherichia_coli
1126,Escherichia_coli
1127,Escherichia_coli
1128,Klebsiella_pneumoniae
1129,Escherichia_coli
1130,Salmonella_enterica
1131,Enterococcus_hirae
1132,Enterococcus_hirae
1133,Bacteroides_fragilis
1134,Bacteroides_fragilis
1135,Enterococcus_hirae
1136,Bacteroides_fragilis
1137,Streptococcus_pyogenes
1138,Escherichia_coli
1139,Bacteroides_fragilis
1140,Streptococcus_pyogenes
1141,Klebsiella_pneumoniae
1142,Escherichia_coli
1143,Streptococcus_pyogenes
1144,Streptococcus_pneumoniae
1145,Streptococcus_pneumoniae
1146,Escherichia_fergusonii
1147,Escherichia_fergusonii
1148,Streptococcus_pyogenes
1149,Bacteroides_fragilis
1150,Salmonella_enterica
1151,Staphylococcus_aureus
1152,Escherichia_fergusonii
1153,Streptococcus_pneumoniae
1154,Bacteroides_fragilis
1155,Escherichia_coli
1156,Enterococcus_hirae
1157,Enterococcus_hirae
1158,Streptococcus_pyogenes
1159,Escherichia_fergusonii
1160,Bacteroides_fragilis
1161,Escherichia_fergusonii
1162,Enterococcus_hirae
1163,Escherichia_fergusonii
1164,Escherichia_fergusonii
1165,Escherichia_fergusonii
1166,Streptococcus_pneumoniae
1167,Bacteroides_fragilis
1168,Escherichia_coli
1169,Bacteroides_fragilis
1170,Streptococcus_pneumoniae
1171,Bacteroides_fragilis
1172,Klebsiella_pneumoniae
1173,Enterococcus_hirae
1174,Campylobacter_jejuni
1175,Bacteroides_fragilis
1176,Streptococcus_pyogenes
1177,Klebsiella_pneumoniae
1178,Streptococcus_pneumoniae
1179,Escherichia_fergusonii
1180,Streptococcus_pyogenes
1181,Escherichia_fergusonii
1182,Streptococcus_pneumoniae
1183,Campylobacter_jejuni
1184,Klebsiella_pneumoniae
1185,Streptococcus_pyogenes
1186,Enterococcus_hirae
1187,Salmonella_enterica
1188,Bacteroides_fragilis
1189,Enterococcus_hirae
1190,Streptococcus_pyogenes
1191,Enterococcus_hirae
1192,Salmonella_enterica
1193,Streptococcus_pyogenes
1194,Enterococcus_hirae
1195,Escherichia_coli
1196,Campylobacter_jejuni
1197,Salmonella_enterica
1198,Staphylococcus_aureus
1199,Streptococcus_pyogenes
1200,Salmonella_enterica
1201,Salmonella_enterica
1202,Enterococcus_hirae
1203,Streptococcus_pneumoniae
1204,Streptococcus_pneumoniae
1205,Campylobacter_jejuni
1206,Bacteroides_fragilis
1207,Streptococcus_pyogenes
1208,Salmonella_enterica
1209,Escherichia_fergusonii
1210,Streptococcus_pneumoniae
1211,Staphylococcus_aureus
1212,Bacteroides_fragilis
1213,Streptococcus_pyogenes
1214,Salmonella_enterica
1215,Streptococcus_pyogenes
1216,Escherichia_coli
1217,Streptococcus_pneumoniae
1218,Salmonella_enterica
1219,Escherichia_fergusonii
1220,Salmonella_enterica
1221,Streptococcus_pneumoniae
1222,Enterococcus_hirae
1223,Streptococcus_pneumoniae
1224,Enterococcus_hirae
1225,Bacteroides_fragilis
1226,Streptococcus_pneumoniae
1227,Escherichia_coli
1228,Escherichia_coli
1229,Escherichia_coli
1230,Klebsiella_pneumoniae
1231,Streptococcus_pneumoniae
1232,Enterococcus_hirae
1233,Salmonella_enterica
1234,Streptococcus_pneumoniae
1235,Escherichia_fergusonii
1236,Klebsiella_pneumoniae
1237,Escherichia_fergusonii
1238,Streptococcus_pneumoniae
1239,Bacteroides_fragilis
1240,Staphylococcus_aureus
1241,Bacteroides_fragilis
1242,Streptococcus_pyogenes
1243,Streptococcus_pneumoniae
1244,Bacteroides_fragilis
1245,Staphylococcus_aureus
1246,Streptococcus_pyogenes
1247,Escherichia_fergusonii
1248,Streptococcus_pyogenes
1249,Salmonella_enterica
1250,Streptococcus_pneumoniae
1251,Escherichia_fergusonii
1252,Escherichia_fergusonii
1253,Bacteroides_fragilis
1254,Staphylococcus_aureus
1255,Escherichia_coli
1256,Streptococcus_pyogenes
1257,Streptococcus_pyogenes
1258,Klebsiella_pneumoniae
1259,Escherichia_coli
1260,Escherichia_coli
1261,Salmonella_enterica
1262,Streptococcus_pneumoniae
1263,Campylobacter_jejuni
1264,Streptococcus_pyogenes
1265,Escherichia_coli
1266,Streptococcus_pyogenes
1267,Streptococcus_pyogenes
1268,Escherichia_fergusonii
1269,Salmonella_enterica
1270,Bacteroides_fragilis
1271,Streptococcus_pyogenes
1272,Bacteroides_fragilis
1273,Streptococcus_pyogenes
1274,Bacteroides_fragilis
1275,Bacteroides_fragilis
1276,Escherichia_coli
1277,Staphylococcus_aureus
1278,Enterococcus_hirae
1279,Escherichia_fergusonii
1280,Bacteroides_fragilis
1281,Staphylococcus_aureus
1282,Streptococcus_pyogenes
1283,Escherichia_coli
1284,Salmonella_enterica
1285,Escherichia_fergusonii
1286,Bacteroides_fragilis
1287,Bacteroides_fragilis
1288,Streptococcus_pyogenes
1289,Streptococcus_pyogenes
1290,Staphylococcus_aureus
1291,Bacteroides_fragilis
1292,Streptococcus_pyogenes
1293,Escherichia_fergusonii
1294,Bacteroides_fragilis
1295,Salmonella_enterica
1296,Escherichia_coli
1297,Streptococcus_pyogenes
1298,Escherichia_fergusonii
1299,Enterococcus_hirae
1300,Enterococcus_hirae
1301,Escherichia_fergusonii
1302,Enterococcus_hirae
1303,Salmonella_enterica
1304,Bacteroides_fragilis
1305,Escherichia_fergusonii
1306,Bacteroides_fragilis
1307,Streptococcus_pneumoniae
1308,Salmonella_enterica
1309,Escherichia_fergusonii
1310,Enterococcus_hirae
1311,Escherichia_coli
1312,Staphylococcus_aureus
1313,Enterococcus_hirae
1314,Streptococcus_pneumoniae
1315,Escherichia_fergusonii
1316,Escherichia_fergusonii
1317,Streptococcus_pyogenes
1318,Salmonella_enterica
1319,Streptococcus_pyogenes
1320,Streptococcus_pyogenes
1321,Escherichia_fergusonii
1322,Bacteroides_fragilis
1323,Bacteroides_fragilis
1324,Streptococcus_pneumoniae
1325,Escherichia_coli
1326,Enterococcus_hirae
1327,Bacteroides_fragilis
1328,Escherichia_fergusonii
1329,Streptococcus_pyogenes
1330,Escherichia_fergusonii
1331,Enterococcus_hirae
1332,Streptococcus_pneumoniae
1333,Campylobacter_jejuni
1334,Streptococcus_pyogenes
1335,Escherichia_fergusonii
1336,Salmonella_enterica
1337,Streptococcus_pyogenes
1338,Streptococcus_pneumoniae
1339,Escherichia_coli
1340,Bacteroides_fragilis
1341,Streptococcus_pneumoniae
1342,Salmonella_enterica
1343,Streptococcus_pyogenes
1344,Enterococcus_hirae
1345,Bacteroides_fragilis
1346,Streptococcus_pyogenes
1347,Salmonella_enterica
1348,Streptococcus_pneumoniae
1349,Salmonella_enterica
1350,Enterococcus_hirae
1351,Escherichia_fergusonii
1352,Bacteroides_fragilis
1353,Escherichia_fergusonii
1354,Bacteroides_fragilis
1355,Streptococcus_pneumoniae
1356,Streptococcus_pneumoniae
1357,Bacteroides_fragilis
1358,Streptococcus_pneumoniae
1359,Streptococcus_pneumoniae
1360,Salmonella_enterica
1361,Streptococcus_pneumoniae
1362,Streptococcus_pyogenes
1363,Bacteroides_fragilis
1364,Staphylococcus_aureus
1365,Streptococcus_pneumoniae
1366,Streptococcus_pyogenes
1367,Bacteroides_fragilis
1368,Streptococcus_pyogenes
1369,Salmonella_enterica
1370,Streptococcus_pyogenes
1371,Streptococcus_pneumoniae
1372,Escherichia_coli
1373,Streptococcus_pneumoniae
1374,Escherichia_fergusonii
1375,Streptococcus_pyogenes
1376,Enterococcus_hirae
1377,Enterococcus_hirae
1378,Enterococcus_hirae
1379,Enterococcus_hirae
1380,Bacteroides_fragilis
1381,Escherichia_fergusonii
1382,Enterococcus_hirae
1383,Escherichia_coli
1384,Escherichia_coli
1385,Bacteroides_fragilis
1386,Streptococcus_pyogenes
1387,Salmonella_enterica
1388,Streptococcus_pyogenes
1389,Enterococcus_hirae
1390,Salmonella_enterica
1391,Escherichia_fergusonii
1392,Streptococcus_pneumoniae
1393,Streptococcus_pneumoniae
1394,Escherichia_fergusonii
1395,Escherichia_coli
1396,Escherichia_fergusonii
1397,Streptococcus_pneumoniae
1398,Enterococcus_hirae
1399,Bacteroides_fragilis
1400,Staphylococcus_aureus
1401,Enterococcus_hirae
1402,Enterococcus_hirae
1403,Salmonella_enterica
1404,Bacteroides_fragilis
1405,Streptococcus_pneumoniae
1406,Klebsiella_pneumoniae
1407,Escherichia_coli
1408,Enterococcus_hirae
1409,Escherichia_coli
1410,Klebsiella_pneumoniae
1411,Bacteroides_fragilis
1412,Streptococcus_pyogenes
1413,Enterococcus_hirae
1414,Streptococcus_pneumoniae
1415,Bacteroides_fragilis
1416,Bacteroides_fragilis
1417,Salmonella_enterica
1418,Salmonella_enterica
1419,Campylobacter_jejuni
1420,Escherichia_fergusonii
1421,Staphylococcus_aureus
1422,Streptococcus_pneumoniae
1423,Streptococcus_pyogenes
1424,Salmonella_enterica
1425,Bacteroides_fragilis
1426,Bacteroides_fragilis
1427,Campylobacter_jejuni
1428,Bacteroides_fragilis
1429,Escherichia_coli
1430,Enterococcus_hirae
1431,Escherichia_coli
1432,Streptococcus_pyogenes
1433,Bacteroides_fragilis
1434,Streptococcus_pneumoniae
1435,Escherichia_coli
1436,Enterococcus_hirae
1437,Escherichia_coli
1438,Streptococcus_pyogenes
1439,Streptococcus_pneumoniae
1440,Streptococcus_pyogenes
1441,Bacteroides_fragilis
1442,Escherichia_fergusonii
1443,Bacteroides_fragilis
1444,Campylobacter_jejuni
1445,Escherichia_fergusonii
1446,Enterococcus_hirae
1447,Streptococcus_pneumoniae
1448,Escherichia_fergusonii
1449,Escherichia_fergusonii
1450,Escherichia_fergusonii
1451,Escherichia_fergusonii
1452,Bacteroides_fragilis
1453,Bacteroides_fragilis
1454,Escherichia_coli
1455,Enterococcus_hirae
1456,Escherichia_fergusonii
1457,Escherichia_coli
1458,Streptococcus_pyogenes
1459,Streptococcus_pyogenes
1460,Enterococcus_hirae
1461,Salmonella_enterica
1462,Streptococcus_pneumoniae
1463,Escherichia_fergusonii
1464,Bacteroides_fragilis
1465,Streptococcus_pyogenes
1466,Enterococcus_hirae
1467,Streptococcus_pneumoniae
1468,Bacteroides_fragilis
1469,Escherichia_fergusonii
1470,Salmonella_enterica
1471,Salmonella_enterica
1472,Bacteroides_fragilis
1473,Salmonella_enterica
1474,Enterococcus_hirae
1475,Escherichia_fergusonii
1476,Bacteroides_fragilis
1477,Bacteroides_fragilis
1478,Salmonella_enterica
1479,Bacteroides_fragilis
1480,Streptococcus_pyogenes
1481,Campylobacter_jejuni
1482,Escherichia_coli
1483,Escherichia_coli
1484,Streptococcus_pneumoniae
1485,Escherichia_fergusonii
1486,Streptococcus_pneumoniae
1487,Streptococcus_pneumoniae
1488,Staphylococcus_aureus
1489,Escherichia_fergusonii
1490,Streptococcus_pneumoniae
1491,Salmonella_enterica
1492,Streptococcus_pneumoniae
1493,Streptococcus_pyogenes
1494,Bacteroides_fragilis
1495,Streptococcus_pneumoniae
1496,Enterococcus_hirae
1497,Enterococcus_hirae
1498,Bacteroides_fragilis
1499,Escherichia_coli
1500,Staphylococcus_aureus
1501,Campylobacter_jejuni
1502,Bacteroides_fragilis
1503,Bacteroides_fragilis
1504,Enterococcus_hirae
1505,Streptococcus_pyogenes
1506,Salmonella_enterica
1507,Streptococcus_pyogenes
1508,Escherichia_coli
1509,Escherichia_coli
1510,Streptococcus_pneumoniae
1511,Salmonella_enterica
1512,Escherichia_fergusonii
1513,Enterococcus_hirae
1514,Escherichia_coli
1515,Bacteroides_fragilis
1516,Escherichia_fergusonii
1517,Streptococcus_pyogenes
1518,Streptococcus_pyogenes
1519,Enterococcus_hirae
1520,Escherichia_fergusonii
1521,Bacteroides_fragilis
1522,Streptococcus_pyogenes
1523,Escherichia_fergusonii
1524,Streptococcus_pneumoniae
1525,Bacteroides_fragilis
1526,Streptococcus_pyogenes
1527,Salmonella_enterica
1528,Escherichia_fergusonii
1529,Campylobacter_jejuni
1530,Escherichia_coli
1531,Campylobacter_jejuni
1532,Bacteroides_fragilis
1533,Enterococcus_hirae
1534,Streptococcus_pneumoniae
1535,Escherichia_fergusonii
1536,Enterococcus_hirae
1537,Salmonella_enterica
1538,Escherichia_fergusonii
1539,Streptococcus_pyogenes
1540,Campylobacter_jejuni
1541,Bacteroides_fragilis
1542,Streptococcus_pyogenes
1543,Campylobacter_jejuni
1544,Enterococcus_hirae
1545,Staphylococcus_aureus
1546,Escherichia_fergusonii
1547,Streptococcus_pyogenes
1548,Escherichia_fergusonii
1549,Escherichia_coli
1550,Salmonella_enterica
1551,Streptococcus_pyogenes
1552,Streptococcus_pneumoniae
1553,Bacteroides_fragilis
1554,Escherichia_coli
1555,Salmonella_enterica
1556,Escherichia_fergusonii
1557,Escherichia_coli
1558,Streptococcus_pneumoniae
1559,Escherichia_coli
1560,Staphylococcus_aureus
1561,Escherichia_coli
1562,Staphylococcus_aureus
1563,Streptococcus_pyogenes
1564,Streptococcus_pyogenes
1565,Staphylococcus_aureus
1566,Escherichia_coli
1567,Enterococcus_hirae
1568,Escherichia_fergusonii
1569,Bacteroides_fragilis
1570,Escherichia_fergusonii
1571,Enterococcus_hirae
1572,Streptococcus_pyogenes
1573,Escherichia_coli
1574,Escherichia_coli
1575,Escherichia_fergusonii
1576,Streptococcus_pyogenes
1577,Enterococcus_hirae
1578,Streptococcus_pneumoniae
1579,Staphylococcus_aureus
1580,Streptococcus_pyogenes
1581,Salmonella_enterica
1582,Escherichia_coli
1583,Streptococcus_pneumoniae
1584,Bacteroides_fragilis
1585,Streptococcus_pneumoniae
1586,Bacteroides_fragilis
1587,Bacteroides_fragilis
1588,Bacteroides_fragilis
1589,Streptococcus_pneumoniae
1590,Streptococcus_pyogenes
1591,Streptococcus_pyogenes
1592,Escherichia_coli
1593,Escherichia_coli
1594,Escherichia_fergusonii
1595,Bacteroides_fragilis
1596,Bacteroides_fragilis
1597,Streptococcus_pyogenes
1598,Staphylococcus_aureus
1599,Streptococcus_pneumoniae
1600,Streptococcus_pneumoniae
1601,Klebsiella_pneumoniae
1602,Streptococcus_pyogenes
1603,Escherichia_coli
1604,Bacteroides_fragilis
1605,Streptococcus_pneumoniae
1606,Streptococcus_pneumoniae
1607,Enterococcus_hirae
1608,Bacteroides_fragilis
1609,Escherichia_coli
1610,Staphylococcus_aureus
1611,Bacteroides_fragilis
1612,Streptococcus_pyogenes
1613,Bacteroides_fragilis
1614,Bacteroides_fragilis
1615,Bacteroides_fragilis
1616,Enterococcus_hirae
1617,Bacteroides_fragilis
1618,Bacteroides_fragilis
1619,Enterococcus_hirae
1620,Escherichia_fergusonii
1621,Enterococcus_hirae
1622,Enterococcus_hirae
1623,Enterococcus_hirae
1624,Bacteroides_fragilis
1625,Streptococcus_pneumoniae
1626,Streptococcus_pneumoniae
1627,Escherichia_fergusonii
1628,Escherichia_fergusonii
1629,Escherichia_fergusonii
1630,Escherichia_fergusonii
1631,Bacteroides_fragilis
1632,Enterococcus_hirae
1633,Streptococcus_pneumoniae
1634,Escherichia_fergusonii
1635,Escherichia_coli
1636,Escherichia_fergusonii
1637,Bacteroides_fragilis
1638,Streptococcus_pyogenes
1639,Bacteroides_fragilis
1640,Streptococcus_pneumoniae
1641,Staphylococcus_aureus
1642,Streptococcus_pneumoniae
1643,Streptococcus_pyogenes
1644,Escherichia_coli
1645,Campylobacter_jejuni
1646,Escherichia_fergusonii
1647,Streptococcus_pyogenes
1648,Staphylococcus_aureus
1649,Salmonella_enterica
1650,Bacteroides_fragilis
1651,Streptococcus_pyogenes
1652,Streptococcus_pneumoniae
1653,Salmonella_enterica
1654,Staphylococcus_aureus
1655,Escherichia_fergusonii
1656,Streptococcus_pyogenes
1657,Escherichia_coli
1658,Campylobacter_jejuni
1659,Salmonella_enterica
1660,Escherichia_coli
1661,Salmonella_enterica
1662,Escherichia_coli
1663,Staphylococcus_aureus
1664,Bacteroides_fragilis
1665,Streptococcus_pyogenes
1666,Escherichia_fergusonii
1667,Bacteroides_fragilis
1668,Streptococcus_pneumoniae
1669,Bacteroides_fragilis
1670,Salmonella_enterica
1671,Enterococcus_hirae
1672,Streptococcus_pneumoniae
1673,Enterococcus_hirae
1674,Enterococcus_hirae
1675,Streptococcus_pyogenes
1676,Enterococcus_hirae
1677,Streptococcus_pyogenes
1678,Klebsiella_pneumoniae
1679,Escherichia_coli
1680,Escherichia_coli
1681,Bacteroides_fragilis
1682,Escherichia_coli
1683,Staphylococcus_aureus
1684,Salmonella_enterica
1685,Bacteroides_fragilis
1686,Salmonella_enterica
1687,Staphylococcus_aureus
1688,Klebsiella_pneumoniae
1689,Escherichia_fergusonii
1690,Escherichia_fergusonii
1691,Bacteroides_fragilis
1692,Bacteroides_fragilis
1693,Streptococcus_pyogenes
1694,Bacteroides_fragilis
1695,Streptococcus_pneumoniae
1696,Escherichia_fergusonii
1697,Streptococcus_pneumoniae
1698,Bacteroides_fragilis
1699,Escherichia_fergusonii
1700,Escherichia_coli
1701,Bacteroides_fragilis
1702,Escherichia_coli
1703,Salmonella_enterica
1704,Enterococcus_hirae
1705,Enterococcus_hirae
1706,Bacteroides_fragilis
1707,Klebsiella_pneumoniae
1708,Bacteroides_fragilis
1709,Bacteroides_fragilis
1710,Bacteroides_fragilis
1711,Staphylococcus_aureus
1712,Salmonella_enterica
1713,Staphylococcus_aureus
1714,Bacteroides_fragilis
1715,Bacteroides_fragilis
1716,Streptococcus_pneumoniae
1717,Salmonella_enterica
1718,Bacteroides_fragilis
1719,Enterococcus_hirae
1720,Bacteroides_fragilis
1721,Bacteroides_fragilis
1722,Campylobacter_jejuni
1723,Bacteroides_fragilis
1724,Streptococcus_pneumoniae
1725,Streptococcus_pyogenes
1726,Streptococcus_pyogenes
1727,Streptococcus_pyogenes
1728,Staphylococcus_aureus
1729,Campylobacter_jejuni
1730,Streptococcus_pyogenes
1731,Salmonella_enterica
1732,Streptococcus_pneumoniae
1733,Bacteroides_fragilis
1734,Escherichia_coli
1735,Staphylococcus_aureus
1736,Bacteroides_fragilis
1737,Enterococcus_hirae
1738,Enterococcus_hirae
1739,Streptococcus_pneumoniae
1740,Streptococcus_pyogenes
1741,Bacteroides_fragilis
1742,Streptococcus_pyogenes
1743,Klebsiella_pneumoniae
1744,Bacteroides_fragilis
1745,Streptococcus_pyogenes
1746,Escherichia_coli
1747,Streptococcus_pneumoniae
